post_time,likes,reposts,comments,user_id,repost_message,source,message,type,message_id,quarter
2020-01-23 10:04:00,1710104,1000000,1000000,132,武汉加油，咱们一起，打赢这场防疫战！  ,人民日报,【转发为#武汉加油#！让武汉人民知道，全国人民和你们在一起！】为防控疫情、切断病毒传播途径，1月23日10时起， #武汉公交地铁暂停运营#；机场、火车站#离汉通道暂时关闭#。感谢武汉人民作出的巨大付出，你们不容易！武汉加油，咱们一起，打赢这场防疫战！  原图 ,3,15.0,2020-01-01
2020-01-23 10:15:00,807,19,121,152,勤洗手，戴手套，大家一定要注意安全，武汉人们我们一起加油！  ,人民日报,【转发为#武汉加油#！让武汉人民知道，全国人民和你们在一起！】为防控疫情、切断病毒传播途径，1月23日10时起， #武汉公交地铁暂停运营#；机场、火车站#离汉通道暂时关闭#。感谢武汉人民作出的巨大付出，你们不容易！武汉加油，咱们一起，打赢这场防疫战！  原图 ,3,15.0,2020-01-01
2020-01-23 10:17:00,21761,2553,2652,68,做好防护，出行戴口罩，少去密集地方，所有人都平平安安！#防控疫情我们在一起# 行动起来！  ,人民日报,【扩散周知！#防范新型肺炎48字守则#】#防控疫情我们在一起#！转给家人朋友！  [组图共9张] 原图 ,5,13.0,2020-01-01
2020-01-23 10:24:00,16904,11030,9935,93,#武汉加油#大家一定要做好防护措施，咱们一起，打赢这场防疫战！   ,人民日报,【转发为#武汉加油#！让武汉人民知道，全国人民和你们在一起！】为防控疫情、切断病毒传播途径，1月23日10时起， #武汉公交地铁暂停运营#；机场、火车站#离汉通道暂时关闭#。感谢武汉人民作出的巨大付出，你们不容易！武汉加油，咱们一起，打赢这场防疫战！  原图 ,3,15.0,2020-01-01
2020-01-23 11:02:00,339,3,46,123,#致敬疫情前线医护人员# 向我们的“英雄们”致敬！希望大家都能平平安安，保护好自己和家人  ,央视新闻,【为他们转发！#致敬疫情前线医护人员#】每个时代，都有不同的“英雄”。此时此刻，致敬#抗击新型肺炎第一线#救死扶伤、迎难而上的医护工作者们！  原图 ,6,12.0,2020-01-01
2020-01-23 11:15:00,19678,12733,3286,207,武汉加油，我们的省会  ,人民日报,【转发为#武汉加油#！让武汉人民知道，全国人民和你们在一起！】为防控疫情、切断病毒传播途径，1月23日10时起， #武汉公交地铁暂停运营#；机场、火车站#离汉通道暂时关闭#。感谢武汉人民作出的巨大付出，你们不容易！武汉加油，咱们一起，打赢这场防疫战！  原图 ,3,15.0,2020-01-01
2020-01-23 11:42:00,109084,86377,57579,188,#武汉加油# 我们一起，打赢这场防疫战！  ,人民日报,【转发为#武汉加油#！让武汉人民知道，全国人民和你们在一起！】为防控疫情、切断病毒传播途径，1月23日10时起， #武汉公交地铁暂停运营#；机场、火车站#离汉通道暂时关闭#。感谢武汉人民作出的巨大付出，你们不容易！武汉加油，咱们一起，打赢这场防疫战！  原图 ,3,15.0,2020-01-01
2020-01-23 11:46:00,1767,10345,10145,21,努力扩散！💪  ,人民日报,【扩散周知！#防范新型肺炎48字守则#】#防控疫情我们在一起#！转给家人朋友！  [组图共9张] 原图 ,5,13.0,2020-01-01
2020-01-23 11:53:00,36229,4063,1073,115,#致敬疫情前线医护人员#向所有医护人员致敬！出门千万要戴口罩，大家都要平平安安的  ,央视新闻,【为他们转发！#致敬疫情前线医护人员#】每个时代，都有不同的“英雄”。此时此刻，致敬#抗击新型肺炎第一线#救死扶伤、迎难而上的医护工作者们！  原图 ,6,12.0,2020-01-01
2020-01-23 11:53:00,36229,4063,1073,115,#致敬疫情前线医护人员#向所有医护人员致敬！出门千万要戴口罩，大家都要平平安安的  ,央视新闻,【为他们转发！#致敬疫情前线医护人员#】每个时代，都有不同的“英雄”。此时此刻，致敬#抗击新型肺炎第一线#救死扶伤、迎难而上的医护工作者们！  原图 ,6,12.0,2020-01-01
2020-01-23 11:56:00,22144,20466,941,198,医护人员辛苦了💪向你们致敬❤️大家注意个人防护，出门一定记得戴口罩！  ,央视新闻,【为他们转发！#致敬疫情前线医护人员#】每个时代，都有不同的“英雄”。此时此刻，致敬#抗击新型肺炎第一线#救死扶伤、迎难而上的医护工作者们！  原图 ,6,12.0,2020-01-01
2020-01-23 11:57:00,3999,251,418,130,#武汉加油# 大家一定要做好防护措施，我们一起打赢这场防疫站！  ,人民日报,【转发为#武汉加油#！让武汉人民知道，全国人民和你们在一起！】为防控疫情、切断病毒传播途径，1月23日10时起， #武汉公交地铁暂停运营#；机场、火车站#离汉通道暂时关闭#。感谢武汉人民作出的巨大付出，你们不容易！武汉加油，咱们一起，打赢这场防疫战！  原图 ,3,15.0,2020-01-01
2020-01-23 12:04:00,7602,13321,20526,7,武汉人民加油！前线医护人员加油！全国人民一起加油！一起平平安安！#武汉加油#   ,人民日报,【转发为#武汉加油#！让武汉人民知道，全国人民和你们在一起！】为防控疫情、切断病毒传播途径，1月23日10时起， #武汉公交地铁暂停运营#；机场、火车站#离汉通道暂时关闭#。感谢武汉人民作出的巨大付出，你们不容易！武汉加油，咱们一起，打赢这场防疫战！  原图 ,3,15.0,2020-01-01
2020-01-23 12:07:00,16537,916,1455,0,武汉加油  ,人民日报,【转发为#武汉加油#！让武汉人民知道，全国人民和你们在一起！】为防控疫情、切断病毒传播途径，1月23日10时起， #武汉公交地铁暂停运营#；机场、火车站#离汉通道暂时关闭#。感谢武汉人民作出的巨大付出，你们不容易！武汉加油，咱们一起，打赢这场防疫战！  原图 ,3,15.0,2020-01-01
2020-01-23 12:07:00,2065,97,150,108,加油！🙏🙏  ,人民日报,【转发为#武汉加油#！让武汉人民知道，全国人民和你们在一起！】为防控疫情、切断病毒传播途径，1月23日10时起， #武汉公交地铁暂停运营#；机场、火车站#离汉通道暂时关闭#。感谢武汉人民作出的巨大付出，你们不容易！武汉加油，咱们一起，打赢这场防疫战！  原图 ,3,15.0,2020-01-01
2020-01-23 12:08:00,2404,144,387,139,#武汉加油# 咱们一起，打赢这场防疫战！我们的心始终在一起， 愿平安  ,人民日报,【转发为#武汉加油#！让武汉人民知道，全国人民和你们在一起！】为防控疫情、切断病毒传播途径，1月23日10时起， #武汉公交地铁暂停运营#；机场、火车站#离汉通道暂时关闭#。感谢武汉人民作出的巨大付出，你们不容易！武汉加油，咱们一起，打赢这场防疫战！  原图 ,3,15.0,2020-01-01
2020-01-23 12:11:00,405,17,31,22,#致敬疫情前线医护人员#向所有医护人员致敬！希望大家都能平安度过，幸福新年🙏🙏  ,央视新闻,【为他们转发！#致敬疫情前线医护人员#】每个时代，都有不同的“英雄”。此时此刻，致敬#抗击新型肺炎第一线#救死扶伤、迎难而上的医护工作者们！  原图 ,6,12.0,2020-01-01
2020-01-23 12:30:00,161686,38748,71787,70,#武汉加油# 武汉加油，我们始终在一起，共同打赢这场防疫战！   ,人民日报,【转发为#武汉加油#！让武汉人民知道，全国人民和你们在一起！】为防控疫情、切断病毒传播途径，1月23日10时起， #武汉公交地铁暂停运营#；机场、火车站#离汉通道暂时关闭#。感谢武汉人民作出的巨大付出，你们不容易！武汉加油，咱们一起，打赢这场防疫战！  原图 ,3,15.0,2020-01-01
2020-01-23 12:33:00,18158,833,1478,50,願平安！武漢加油！💪🏼💪🏼💪🏼💪🏼💪🏼  ,人民日报,【转发为#武汉加油#！让武汉人民知道，全国人民和你们在一起！】为防控疫情、切断病毒传播途径，1月23日10时起， #武汉公交地铁暂停运营#；机场、火车站#离汉通道暂时关闭#。感谢武汉人民作出的巨大付出，你们不容易！武汉加油，咱们一起，打赢这场防疫战！  原图 ,3,15.0,2020-01-01
2020-01-23 12:55:00,21290,10419,10707,194,#武汉加油# 咱们一起，打赢这场防疫战！我们一直都在✊🏻  ,人民日报,【转发为#武汉加油#！让武汉人民知道，全国人民和你们在一起！】为防控疫情、切断病毒传播途径，1月23日10时起， #武汉公交地铁暂停运营#；机场、火车站#离汉通道暂时关闭#。感谢武汉人民作出的巨大付出，你们不容易！武汉加油，咱们一起，打赢这场防疫战！  原图 ,3,15.0,2020-01-01
2020-01-23 13:14:00,4655,57,553,89,#武汉加油# 一起打赢这场防疫战，保护好自己，共渡难关🙏  ,人民日报,【转发为#武汉加油#！让武汉人民知道，全国人民和你们在一起！】为防控疫情、切断病毒传播途径，1月23日10时起， #武汉公交地铁暂停运营#；机场、火车站#离汉通道暂时关闭#。感谢武汉人民作出的巨大付出，你们不容易！武汉加油，咱们一起，打赢这场防疫战！  原图 ,3,15.0,2020-01-01
2020-01-23 13:27:00,1470,1065,1011,143,挺住   ,人民日报,【转发为#武汉加油#！让武汉人民知道，全国人民和你们在一起！】为防控疫情、切断病毒传播途径，1月23日10时起， #武汉公交地铁暂停运营#；机场、火车站#离汉通道暂时关闭#。感谢武汉人民作出的巨大付出，你们不容易！武汉加油，咱们一起，打赢这场防疫战！  原图 ,3,15.0,2020-01-01
2020-01-23 13:35:00,3014,259,366,133,武汉加油 💪💪💪❤️  ,央视新闻,【为他们转发！#致敬疫情前线医护人员#】每个时代，都有不同的“英雄”。此时此刻，致敬#抗击新型肺炎第一线#救死扶伤、迎难而上的医护工作者们！  原图 ,6,12.0,2020-01-01
2020-01-23 13:46:00,31504,44653,21223,18,#武汉加油#   ,人民日报,【转发为#武汉加油#！让武汉人民知道，全国人民和你们在一起！】为防控疫情、切断病毒传播途径，1月23日10时起， #武汉公交地铁暂停运营#；机场、火车站#离汉通道暂时关闭#。感谢武汉人民作出的巨大付出，你们不容易！武汉加油，咱们一起，打赢这场防疫战！  原图 ,3,15.0,2020-01-01
2020-01-23 14:14:00,10819,1227,1273,199,戴口罩、不传谣引起恐慌、不给医护人员添麻烦、不去人多的地方、勤洗手，绝不吃野味及濒临绝种动物，保护好自己就是保护他人。🙏  ,央视新闻,【为他们转发！#致敬疫情前线医护人员#】每个时代，都有不同的“英雄”。此时此刻，致敬#抗击新型肺炎第一线#救死扶伤、迎难而上的医护工作者们！  原图 ,6,12.0,2020-01-01
2020-01-23 14:35:00,1200304,1000000,1000000,14,#武汉加油#  我们一起打赢这场防疫战  ,人民日报,【转发为#武汉加油#！让武汉人民知道，全国人民和你们在一起！】为防控疫情、切断病毒传播途径，1月23日10时起， #武汉公交地铁暂停运营#；机场、火车站#离汉通道暂时关闭#。感谢武汉人民作出的巨大付出，你们不容易！武汉加油，咱们一起，打赢这场防疫战！  原图 ,3,15.0,2020-01-01
2020-01-23 15:29:00,7608,3192,2448,28,一起加油💪 共渡难关（向所有白衣天使致敬♥️）  ,人民日报,【转发为#武汉加油#！让武汉人民知道，全国人民和你们在一起！】为防控疫情、切断病毒传播途径，1月23日10时起， #武汉公交地铁暂停运营#；机场、火车站#离汉通道暂时关闭#。感谢武汉人民作出的巨大付出，你们不容易！武汉加油，咱们一起，打赢这场防疫战！  原图 ,3,15.0,2020-01-01
2020-01-23 16:41:00,133589,51823,52903,24,#武汉加油# 我们一起，打赢这场防疫战💪  ,人民日报,【转发为#武汉加油#！让武汉人民知道，全国人民和你们在一起！】为防控疫情、切断病毒传播途径，1月23日10时起， #武汉公交地铁暂停运营#；机场、火车站#离汉通道暂时关闭#。感谢武汉人民作出的巨大付出，你们不容易！武汉加油，咱们一起，打赢这场防疫战！  原图 ,3,15.0,2020-01-01
2020-01-23 17:08:00,262226,205319,73529,148,#武汉加油# 一起打赢这场防疫战！ 💪加油，我们都在  ,人民日报,【转发为#武汉加油#！让武汉人民知道，全国人民和你们在一起！】为防控疫情、切断病毒传播途径，1月23日10时起， #武汉公交地铁暂停运营#；机场、火车站#离汉通道暂时关闭#。感谢武汉人民作出的巨大付出，你们不容易！武汉加油，咱们一起，打赢这场防疫战！  原图 ,3,15.0,2020-01-01
2020-01-23 17:57:00,7649,239,512,112,#武汉加油# 加油！我们一直都在  ,人民日报,【转发为#武汉加油#！让武汉人民知道，全国人民和你们在一起！】为防控疫情、切断病毒传播途径，1月23日10时起， #武汉公交地铁暂停运营#；机场、火车站#离汉通道暂时关闭#。感谢武汉人民作出的巨大付出，你们不容易！武汉加油，咱们一起，打赢这场防疫战！  原图 ,3,15.0,2020-01-01
2020-01-23 18:12:00,24569,6324,7053,96,#武汉加油# 我们一起共度难关，打赢这场防疫战！武汉加油！湖北加油！  ,人民日报,【转发为#武汉加油#！让武汉人民知道，全国人民和你们在一起！】为防控疫情、切断病毒传播途径，1月23日10时起， #武汉公交地铁暂停运营#；机场、火车站#离汉通道暂时关闭#。感谢武汉人民作出的巨大付出，你们不容易！武汉加油，咱们一起，打赢这场防疫战！  原图 ,3,15.0,2020-01-01
2020-01-23 18:26:00,10268,11458,10070,83,#武汉加油#我们一起，打赢这场防疫战！ 坚持✊  ,人民日报,【转发为#武汉加油#！让武汉人民知道，全国人民和你们在一起！】为防控疫情、切断病毒传播途径，1月23日10时起， #武汉公交地铁暂停运营#；机场、火车站#离汉通道暂时关闭#。感谢武汉人民作出的巨大付出，你们不容易！武汉加油，咱们一起，打赢这场防疫战！  原图 ,3,15.0,2020-01-01
2020-01-23 18:27:00,32495,20719,11179,113,#武汉加油#我们一起，打赢这场防疫战！  ,人民日报,【转发为#武汉加油#！让武汉人民知道，全国人民和你们在一起！】为防控疫情、切断病毒传播途径，1月23日10时起， #武汉公交地铁暂停运营#；机场、火车站#离汉通道暂时关闭#。感谢武汉人民作出的巨大付出，你们不容易！武汉加油，咱们一起，打赢这场防疫战！  原图 ,3,15.0,2020-01-01
2020-01-23 18:28:00,89290,20200,10405,38,#武汉加油#我们一起，打赢这场防疫战！  ,人民日报,【转发为#武汉加油#！让武汉人民知道，全国人民和你们在一起！】为防控疫情、切断病毒传播途径，1月23日10时起， #武汉公交地铁暂停运营#；机场、火车站#离汉通道暂时关闭#。感谢武汉人民作出的巨大付出，你们不容易！武汉加油，咱们一起，打赢这场防疫战！  原图 ,3,15.0,2020-01-01
2020-01-23 18:28:00,77207,38215,14543,101,身体要紧！各位注意安全！  ,人民日报,【转发为#武汉加油#！让武汉人民知道，全国人民和你们在一起！】为防控疫情、切断病毒传播途径，1月23日10时起， #武汉公交地铁暂停运营#；机场、火车站#离汉通道暂时关闭#。感谢武汉人民作出的巨大付出，你们不容易！武汉加油，咱们一起，打赢这场防疫战！  原图 ,3,15.0,2020-01-01
